id,district,blocks,clusters,genre,types,school_name,mobile_no,dates,months,years,question1,question2,question3,question4,question5,question6
1297,bangalore_urban,south-4,thanisandra,school,Lower Primary,GKLPS VADDARAPALYA (THANISANDRA),8050998018,19,12,2013,1,1,0,0,1,2
1298,bangalore_urban,south-4,thanisandra,school,Lower Primary,GKLPS JANATHA COLONY,8050998018,19,12,2013,1,1,1,1,1,2
1299,bangalore_urban,south-4,thanisandra,school,Lower Primary,GULPS ASHWATH NAGAR,8050998018,19,12,2013,1,1,1,0,1,2
1300,bangalore_urban,south-4,thanisandra,school,Lower Primary,GKLPS GEDDALAHALLI,8050998018,19,12,2013,1,0,1,0,0,2
1301,bangalore_urban,south-4,k r puram,school,Upper Primary,GKHPS SADARMANGALA,8050998018,19,12,2013,1,0,1,0,1,2
1302,bangalore_urban,south-4,k r puram,school,Lower Primary,GKLPS KODIGEHALLI,8050998018,19,12,2013,1,1,0,0,0,3
1303,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJNA PURA 1,919742157297,19,12,2013,1,1,0,1,15,2
1304,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJNA PURA 2,919742157297,19,12,2013,1,1,0,1,20,2
1305,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJINAPURA-III,919742157297,19,12,2013,1,1,0,1,23,2
1306,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJNAPURA 4,919742157297,19,12,2013,1,1,0,1,20,2
1307,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJANAPUR-6,919742157297,19,12,2013,0,1,0,1,10,2
1308,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,BEEDI VARKARS COLONY -1,9980425570,20,12,2013,1,1,1,1,61,1
1309,bangalore_urban,south-1,sunkadakatte jantha colony,school,Lower Primary,GKLPS CHANNADASIPALYA,9980425570,20,12,2013,1,1,1,1,1,1
1310,bangalore_urban,south-1,ramasandra,school,Upper Primary,GKHPS GULAGANJANAHALLI,9980425570,20,12,2013,1,1,1,1,1,1
1311,bangalore_urban,south-1,ramasandra,school,Upper Primary,GKHPS RAMASANDRA (RAMASANDRA),9980425570,20,12,2013,1,1,1,1,1,1
1312,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,KATANAYAKANAPURA,9980425570,20,12,2013,1,0,0,1,15,2
1313,bangalore_urban,south-1,kumbalagodu,school,Lower Primary,GKLPS HOSAPALYA,9980425570,20,12,2013,1,0,0,1,1,1
1314,bangalore_urban,south-1,kumbalagodu,school,Lower Primary,GKLPS HAMPAPURA,9980425570,20,12,2013,1,0,0,1,1,1
1315,bangalore_urban,south-1,ramasandra,school,Upper Primary,GKHPS SOOLIKERE,9980425570,20,12,2013,1,1,1,1,1,1
1316,bangalore_urban,south-1,sunkadakatte jantha colony,school,Lower Primary,GKLPS PUTTAIAHNAPALYA,9980425570,20,12,2013,1,1,1,1,1,1
1317,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,TATAGUNI-,9035434513,20,12,2013,1,1,1,1,28,2
1318,bangalore_urban,north-2,hebbal,school,Model Primary,GKMPS GEDDALAHALLI,919739752205,20,12,2013,1,1,1,1,1,1
1319,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJANAPUR-5,919742157297,20,12,2013,1,1,0,1,20,2
1320,bangalore_urban,anekal taluk,sarjapura,preschool,Anganwadi,SARJAPURA   B,919742157297,20,12,2013,1,1,0,1,1,2
1321,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJINAPURA-9,919742157297,20,12,2013,1,1,0,1,20,2
1322,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,HOSPALYA,9980425570,20,12,2013,1,1,1,1,22,2
1323,bangalore_urban,bangalore south(banashankari),chandrappa circle,preschool,Anganwadi,SULIVARA,9980425570,20,12,2013,1,1,1,1,12,1
1324,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,HAMPAPURA,9591620531,20,12,2013,1,1,1,1,14,1
1325,bangalore_urban,bangalore south(banashankari),thavare kere,preschool,Anganwadi,KURUBARAHALLI,9980425570,20,12,2013,1,1,1,1,11,1
1326,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,BHIMANAKUPPE,9591620531,20,12,2013,1,1,1,1,13,2
1327,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,KENGERI,9980425570,20,12,2013,1,1,1,1,26,1
1328,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,VINYAKA NAGAR,9591620531,20,12,2013,1,1,1,1,32,2
1329,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,RAMOHALLI,9980425570,20,12,2013,1,1,1,1,13,1
1330,bangalore_urban,bangalore south(banashankari),kengeri circle,preschool,Anganwadi,GULAGANJANAHALLI,9591620531,20,12,2013,1,1,1,1,13,2
1331,bangalore_urban,south-1,ramasandra,school,Lower Primary,GKLPS MALIGONDANAHALLI,9980425570,20,12,2013,1,1,1,1,1,1
1332,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,AMBEDKAR NAGAR,9980425570,20,12,2013,1,1,1,1,21,1
1333,bangalore_urban,bangalore south(banashankari),k gollahalli,preschool,Anganwadi,HAMPA PURA COLONY,9980425570,20,12,2013,1,1,1,1,12,1
1334,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,MODIGARDAN,919739752205,20,12,2013,1,1,1,1,20,3
1335,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,MUNESWARANAGAR,919739752205,20,12,2013,0,0,0,0,0,3
1336,bangalore_urban,south-4,marathahalli,school,Lower Primary,GKLPS BELUR KEMPAPURA,8050998018,20,12,2013,1,1,1,0,1,2
1337,bangalore_urban,south-4,marathahalli,school,Lower Primary,GKLPS BELUR NAGASANDRA,8050998018,20,12,2013,1,0,0,0,0,2
1338,bangalore_urban,south-4,marathahalli,school,Lower Primary,GKHPS CHALLAGHATTA,8050998018,20,12,2013,1,0,1,0,1,2
1339,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,CHALLA GHATTA,8050998018,20,12,2013,1,1,0,1,14,2
1340,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,NAGASANDRA,8050998018,20,12,2013,1,0,0,1,16,2
1341,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,KEMPAPURA,8050998018,20,12,2013,1,0,0,1,15,2
1342,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,MUNESHWARA NAGARA,919742157297,20,12,2013,1,1,0,1,18,2
1343,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VIJNAPURA 7,919742157297,20,12,2013,1,1,0,1,22,2
1344,bangalore_urban,sumangali seva ashrama,murphy town,preschool,Anganwadi,TANNERY ROAD,8197674730,21,12,2013,1,1,1,1,8,3
1345,bangalore_urban,sumangali seva ashrama,murphy town,preschool,Anganwadi,JAIRAJ NAGARA,8197674730,21,12,2013,1,1,1,1,12,2
1346,bangalore_urban,sumangali seva ashrama,murphy town,preschool,Anganwadi,MADAMMA GARDEN,8197674730,21,12,2013,1,1,1,1,13,2
1347,bangalore_urban,south-1,mallathahalli,school,Upper Primary,GKHPS PAPAREDDY PALYA,9980425570,21,12,2013,1,1,1,1,1,1
1348,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,KODIHALLI -2,9741390717,21,12,2013,1,1,0,1,8,2
1349,bangalore_urban,bangalore south(banashankari),varthur,preschool,Anganwadi,SIDDAPURA,9741390717,21,12,2013,1,1,1,1,10,2
1350,bangalore_urban,south-4,jeevan bheema nagar,school,Lower Primary,GKLPS VIGNANA NAGAR,8050998018,21,12,2013,1,0,0,0,0,3
1351,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,SHREERAMANAGARI,8050998018,21,12,2013,1,1,0,1,13,2
1352,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,ANNASANDRAPALYA 1,8050998018,21,12,2013,1,1,1,1,15,2
1353,bangalore_urban,sumangali seva ashrama,kodihalli,preschool,Anganwadi,ANNASANDRAPALYA 2ND,8050998018,21,12,2013,1,1,1,1,10,2
1354,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Independent  Balwadi,MATHIKERE,919739752205,21,12,2013,1,0,1,1,8,1
1355,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,MATHIKERE,919739752205,21,12,2013,1,1,1,1,10,1
1356,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,JAYARAM COLONY,919739752205,21,12,2013,1,1,1,1,12,2
1357,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,SANJEEVAPPA COLONY,919739752205,21,12,2013,1,1,1,1,10,2
1358,bangalore_urban,bangalore north (yelahanka),kodigenahalli,preschool,Anganwadi,POORNAPURA,919739752205,21,12,2013,1,1,1,1,12,2
1359,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,SALUDODDI,9035434513,21,12,2013,1,1,1,1,12,1
1360,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,LAKSHMIPURA NAVAGRAMA,9035434513,21,12,2013,1,0,0,1,38,2
1361,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,AGARA,9035434513,21,12,2013,1,1,1,1,28,1
1362,bangalore_urban,bangalore south(banashankari),uttrahalli,preschool,Anganwadi,BHUVANESHWARINAGARA,9035434513,21,12,2013,1,1,1,1,15,2
1363,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,B. S.PALYA,919742157297,21,12,2013,0,1,0,1,20,2
1364,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,SUBAN PALYA,919742157297,21,12,2013,0,0,0,1,6,2
1365,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,CHELEKERE,919742157297,21,12,2013,0,1,1,1,15,1
1366,bangalore_urban,bangalore north (yelahanka),kadugondanahalli,preschool,Anganwadi,RAMSWAMIPALYA,919742157297,21,12,2013,0,1,0,1,15,1
1367,bangalore_urban,north-3,vasanthnagar,school,Lower Primary,GTLPS HOSPITAL ROAD,919742157297,21,12,2013,0,1,0,1,0,2
1368,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,BAGLUR 2,8861040238,22,12,2013,1,1,1,1,10,2
1369,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,RAZZAQ PALYA1,8861040238,22,12,2013,1,1,1,1,15,2
1370,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,RAZZAQ PALYA 2,8861040238,22,12,2013,1,1,0,0,15,3
1371,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MANCHAPANA HALLI,8861040238,22,12,2013,1,1,1,1,10,2
1372,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,BAGLUR 1,8861040238,22,12,2013,1,1,1,1,5,2
1373,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,BAYALA HALLI,8861040238,22,12,2013,1,1,1,1,11,2
1374,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,RAZAQ PALYA 3,8861040238,22,12,2013,1,1,1,1,15,2
1375,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,GOPAL PURA 1,8861040238,22,12,2013,1,0,,,,
1376,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,GOPAL PURA 1,8861040238,22,12,2013,1,0,0,0,12,3
1377,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MARALUKUNTE,8861040238,22,12,2013,1,1,1,1,6,1
1378,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,YADIYURU,8861040238,22,12,2013,1,1,1,1,7,1
1379,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,B.S. PALYA,8861040238,22,12,2013,1,1,1,1,18,
1380,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,NAGANPALYA,919742157297,22,12,2013,0,1,0,1,10,3
1381,bangalore_urban,bangalore north (yelahanka),hesaragatta,preschool,Anganwadi,KALATHAMMANAHALLI,8861040238,22,12,2013,1,1,1,1,8,2
1382,bangalore_urban,bangalore north (yelahanka),hesaragatta,preschool,Anganwadi,SILVEPURA,8861040238,22,12,2013,1,1,1,1,15,2
1383,bangalore_urban,bangalore north (yelahanka),hesaragatta,preschool,Anganwadi,HESARAGHATA II,8861040238,22,12,2013,1,1,1,1,15,1
1384,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,BAGLUR COLONY,8861040238,22,12,2013,1,1,1,1,14,2
1385,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,HUNSURU,8861040238,22,12,2013,1,1,1,1,7,2
1386,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MYLANA HALLI,8861040238,22,12,2013,1,1,1,1,8,2
1387,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MAHADEVA KODIGE HALLI,8861040238,22,12,2013,1,1,1,1,8,2
1388,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,SINGAHALLI,8861040238,22,12,2013,1,0,0,1,7,2
1389,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,B.K.H.PALYA,8861040238,22,12,2013,1,1,1,1,10,1
1390,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,HOOVINAYAKAN HALLI,8861040238,22,12,2013,1,1,1,1,15,2
1391,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,AREBANNIMANGALA,8861040238,22,12,2013,1,0,0,1,8,2
1392,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MARANAHALLI BANDE,8861040238,22,12,2013,1,1,1,1,13,2
1393,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,DASANAYAKANAHALLI,8861040238,22,12,2013,1,0,0,1,11,2
1394,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,MARANAHALLI,8861040238,22,12,2013,1,1,1,1,17,1
1395,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,CHAGALETTI,8861040238,22,12,2013,1,1,1,1,16,1
1396,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,B K HALLI,8861040238,22,12,2013,1,1,1,1,13,2
1397,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,KADUYARAPPANAHALLI,8861040238,22,12,2013,1,1,1,1,15,2
1398,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,HOSAHALLI  M,8861040238,22,12,2013,1,1,1,1,18,1
1399,bangalore_urban,bangalore north (yelahanka),baglur,preschool,Anganwadi,CHOKKANA HALLI,8861040238,22,12,2013,1,1,1,1,12,1
1400,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS MARASANDRA,8861040238,22,12,2013,1,1,1,1,1,1
1401,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS DASANAYAKANAHALLI,8861040238,22,12,2013,1,1,1,1,1,1
1402,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS CHAKALETTE,8861040238,22,12,2013,1,1,0,1,1,1
1403,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS GOPALAPURA,8861040238,22,12,2013,1,1,0,1,1,2
1404,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS M. HOSAHALLI,8861040238,22,12,2013,1,1,1,1,1,1
1405,bangalore_urban,north-4,maralukunte,school,Upper Primary,GKHPS MARENAHALLI (BAGLURU),8861040238,22,12,2013,1,1,1,1,1,1
1406,bangalore_urban,north-4,maralukunte,school,Upper Primary,GKHPS MARALAKUNTE,8861040238,22,12,2013,1,1,1,1,1,2
1407,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS BYLAHALLI,8861040238,22,12,2013,1,1,1,1,1,2
1408,bangalore_urban,north-4,bagalur,school,Lower Primary,GULPS BAGLURU,8861040238,22,12,2013,1,1,0,1,1,2
1409,bangalore_urban,north-4,bagalur,school,Model Primary,GKMPS BAGALURU,8861040238,22,12,2013,1,1,1,1,1,1
1410,bangalore_urban,north-4,bagalur,school,Upper Primary,GUHPS RAZAQSABPALYA,8861040238,22,12,2013,1,1,0,1,1,2
1411,bangalore_urban,north-4,bagalur,school,Upper Primary,GKHPS HOOVINAYAKANAHALLI,8861040238,22,12,2013,1,1,1,1,1,2
1412,bangalore_urban,north-4,bagalur,school,Upper Primary,GKHPS BANDIKODIGEHALLI,8861040238,22,12,2013,1,1,1,1,1,2
1413,bangalore_urban,north-4,bagalur,school,Upper Primary,GKHPS SINGHAHALLI,8861040238,22,12,2013,1,1,1,1,1,2
1414,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS AREBINNAMANGALA,8861040238,22,12,2013,1,0,0,1,1,1
1415,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS MAHADEVAKODIGEHALLI,8861040238,22,12,2013,1,1,1,1,1,1
1416,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS CHOKKANAHALLI,8861040238,22,12,2013,1,1,1,1,1,1
1417,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS BAGLURU COLONY,8861040238,22,12,2013,1,1,1,1,1,1
1418,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS HUNACHUR,8861040238,22,12,2013,1,1,1,1,1,2
1419,bangalore_urban,bangalore south(banashankari),byrathi,preschool,Anganwadi,KURUDU SONNENAHALLI,9902732793,23,12,2013,1,1,0,1,18,2
1420,bangalore_urban,south-4,kylasanahalli,school,Lower Primary,GKLPS BANDEBOMMASANDRA,9902732793,23,12,2013,1,0,1,1,1,2
1421,bangalore_urban,south-4,kylasanahalli,school,Lower Primary,GKLPS NAGARESHWARA NAGENAHALLI,9902732793,23,12,2013,1,1,1,1,1,1
1422,bangalore_urban,south-4,kylasanahalli,school,Lower Primary,GKLPS NAGARESHWARA NAGENAHALLI COLONY,9902732793,23,12,2013,1,1,1,1,1,1
1423,bangalore_urban,south-4,jodi huskur,school,Lower Primary,GKLPS HALEHALLI (JODI HUSKUR),9902732793,23,12,2013,1,0,1,1,1,1
1424,bangalore_urban,south-4,jodi huskur,school,Lower Primary,GKLPS KATTUGOLLAHALLI,9902732793,23,12,2013,1,1,1,1,1,1
1425,bangalore_urban,south-4,jodi huskur,school,Lower Primary,GKLPS KURUDUSONNENAHALLI,9902732793,23,12,2013,1,1,1,1,1,1
1426,bangalore_urban,south-4,jodi huskur,school,Lower Primary,GKLPS NIMBEKAIPURA,9902732793,23,12,2013,1,1,1,1,1,1
1427,bangalore_urban,south-4,jodi huskur,school,Lower Primary,GKLPS THIRUMENAHALLI,9902732793,23,12,2013,1,1,1,1,1,1
1428,bangalore_urban,north-4,bagalur,school,Upper Primary,GKHPS MYLANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1429,bangalore_urban,north-4,bagalur,school,Upper Primary,GKHPS KADAYARAPPANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1430,bangalore_urban,north-4,bagalur,school,Lower Primary,GULPS BUDAN SAB PALYA,8861040238,23,12,2013,1,1,1,1,1,2
1431,bangalore_urban,north-4,maralukunte,school,Lower Primary,GKLPS MANCHAPPANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1432,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS YADIYUR,8861040238,23,12,2013,1,1,0,1,1,2
1433,bangalore_urban,north-4,bagalur,school,Lower Primary,GKLPS BK HALLI PALYA,8861040238,23,12,2013,1,1,1,1,1,1
1434,bangalore_urban,north-4,hesarghatta,school,Lower Primary,GKLPS LINGARAJAPURA,8861040238,23,12,2013,1,1,1,1,1,2
1435,bangalore_urban,north-4,dodda bylagere,school,Lower Primary,GKLPS SASUVE GHATTA,8861040238,23,12,2013,1,1,0,1,1,2
1436,bangalore_urban,north-4,hesarghatta,school,Lower Primary,GKLPS SEETHAKEMPANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1437,bangalore_urban,north-4,dodda bylagere,school,Lower Primary,GKLPS THAMMARASANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1438,bangalore_urban,north-4,dodda bylagere,school,Lower Primary,GKLPS KALATHAMMANAHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1439,bangalore_urban,north-4,hesarghatta,school,Lower Primary,GKLPS HAROHALLI PALYA,8861040238,23,12,2013,1,1,1,1,1,2
1440,bangalore_urban,north-4,dodda bylagere,school,Lower Primary,GKLPS TARABANAHALLI,8861040238,23,12,2013,1,1,1,1,1,2
1441,bangalore_urban,north-4,dodda bylagere,school,Upper Primary,GKHPS KODAGI THIRUMALA PURA,8861040238,23,12,2013,1,1,1,1,1,2
1442,bangalore_urban,north-4,hesarghatta,school,Lower Primary,GKLPS MADHUGIRIHALLI,8861040238,23,12,2013,1,1,1,1,1,1
1443,bangalore_urban,bangalore north (yelahanka),kadugondanahalli,preschool,Anganwadi,HENNURU  BANDE,919742157297,23,12,2013,0,1,0,1,12,1
1444,bangalore_urban,north-4,t dasarahalli,school,Upper Primary,GKHPS CHIKKA SANDRA,918095984557,23,12,2013,1,1,1,1,1,2
1445,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,VENKATESHPURAM,919742157297,23,12,2013,1,1,0,1,24,2
1446,bangalore_urban,north-4,t dasarahalli,school,Lower Primary,GKLPS SIDADHAHALLI,918095984557,23,12,2013,1,1,0,1,0,2
1447,bangalore_urban,north-4,t dasarahalli,school,Lower Primary,GKLPS T.DASARAHALLI,918095984557,23,12,2013,1,1,1,1,0,2
1448,bangalore_urban,north-4,t dasarahalli,school,Model Primary,GKHPS MANJUNATHANAGAR,918095984557,23,12,2013,1,1,0,1,1,1
1449,bangalore_urban,north-4,t dasarahalli,school,Model Primary,GKMPS T.DASARAHALLI,918095984557,23,12,2013,1,0,0,1,0,1
1450,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,DODDABANASWADI,919742157297,23,12,2013,1,1,0,1,10,2
1451,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,MUNESHWARA NAGARA,919742157297,23,12,2013,1,1,0,1,16,2
1452,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,LAKSHMAMMA LAYOUT,919742157297,23,12,2013,1,1,0,1,5,2
1453,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,K.G.HALLI,919742157297,23,12,2013,1,0,0,1,14,1
1454,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,MUKUNTMMA NAGAR,919742157297,23,12,2013,1,1,0,0,11,2
1455,bangalore_urban,sumangali seva ashrama,dodda banaswadi,preschool,Anganwadi,BHOVI COLONY,919742157297,23,12,2013,1,1,0,1,13,2
1456,bangalore_urban,north-4,kodigehalli,school,Upper Primary,GKHPS TINDLU,919739752205,23,12,2013,1,1,0,1,1,1
1457,bangalore_urban,north-4,kodigehalli,school,Upper Primary,GKHPS KOTHIHOSAHALLI,919739752205,23,12,2013,1,1,0,1,1,1
1458,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,SOUKAR LINE,918095984557,24,12,2013,1,1,1,1,19,2
1459,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,VINOBHANAGARA,918095984557,24,12,2013,1,1,1,0,16,3
1460,bangalore_urban,north-2,hebbal,school,Lower Primary,GKLPS GUDDADAHALLI (HEBBAL),919739752205,24,12,2013,1,0,0,0,0,3
1461,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,VESHVINATH -NAGANA HALLI,918095984557,24,12,2013,1,1,1,1,11,2
1462,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,NEW BAGALUR 1,918095984557,24,12,2013,1,1,1,1,15,2
1463,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,NEW BAGALUR 2,918095984557,24,12,2013,1,1,1,1,19,2
1464,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,OLD BAGLUR LAYOUT,918095984557,24,12,2013,1,1,1,1,18,2
1465,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,VENKATESHPURA,918095984557,24,12,2013,1,1,1,0,12,2
1466,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,SONNAPPA GARDEN,918095984557,24,12,2013,1,1,1,1,18,2
1467,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,SUJJANA NAGAR,918095984557,24,12,2013,1,1,1,1,18,2
1468,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,ROSHAN NAGAR-2,918095984557,24,12,2013,1,1,1,1,16,2
1469,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,ROSHAN NAGARA 1,918095984557,24,12,2013,1,1,1,1,13,2
1470,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,SEETAPPA LAYOUT,918095984557,24,12,2013,1,1,0,0,11,3
1471,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,MODI ROAD 3-MADEENA MOHALLA,918095984557,24,12,2013,1,1,1,1,14,2
1472,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,TANK MOHAL MODI ROAD,918095984557,24,12,2013,1,1,1,1,12,2
1473,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,THANGAMALIA  NAGARA DODDANGARA 3,918095984557,24,12,2013,1,1,1,1,11,3
1474,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,D J HALLI 3,918095984557,24,12,2013,1,1,1,1,11,2
1475,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,D.J.HALLI 6,918095984557,24,12,2013,1,1,1,1,19,2
1476,bangalore_urban,sumangali seva ashrama,sultanpalya,preschool,Anganwadi,D.J.HALLI E BLOCK,918095984557,24,12,2013,1,1,1,1,16,2
1477,bangalore_urban,north-4,rajanakunte,school,Upper Primary,GKHPS TARAHUNISE,8050773658,25,12,2013,1,1,1,1,1,1
1478,bangalore_urban,bangalore north (yelahanka),rajanakunte,preschool,Anganwadi,ADDIGANAHALLI,8050773658,25,12,2013,1,1,1,1,111,1
1479,bangalore_urban,north-4,rajanakunte,school,Lower Primary,GKLPS ADDIGANAHALLI,8050773658,25,12,2013,1,1,1,1,1,1
1480,bangalore_urban,north-4,rajanakunte,school,Lower Primary,GKLPS SADENAHALLI,8050773658,25,12,2013,1,1,1,1,1,1
1481,bangalore_urban,north-4,rajanakunte,school,Lower Primary,GKLPS SADENAHALLI LAYOUT,8050773658,25,12,2013,1,1,1,1,1,1
1482,bangalore_urban,bangalore north (yelahanka),rajanakunte,preschool,Anganwadi,SADENA HALLI LAYOUT,8050773658,25,12,2013,1,1,1,1,24,1
1483,bangalore_urban,bangalore north (yelahanka),rajanakunte,preschool,Anganwadi,SURADEVANAPURA,8050773658,25,12,2013,1,1,1,1,112,1
1484,bangalore_urban,bangalore north (yelahanka),rajanakunte,preschool,Anganwadi,RAJANAKUNTE,9738808580,25,12,2013,1,1,1,1,25,1
